text,label,source
"I do  #speak #because I #want to #save #someone. I speak because I like. Who am I #to save... vodka lime and lemonade is the one 👌👌👌3460	1	Sneezing when you have to pee #jusygirlythings 3461	1	@leyawn @user I encourage you... to educated yourself""",clean,tweet_eval_irony
"amazing how many ""americans"" slag off capitalism , from the comfort of armchairs, sipping decaf,skinny, pumpkins spice lattes",sarcasm,tweet_eval_irony
A very happy birthday to @user - we'll be toasting in your honor tonight. @user @user,clean,tweet_eval_irony
"Oh, joy! 'Tis the season for ""Christmas came early"" leads.  #DoBetter",sarcasm,tweet_eval_irony
It's been a great week for dictators.  Congrats North Korea and Cuba.,sarcasm,tweet_eval_irony
"Bang-on. Great insight. RT @user Interesting read: Democracy in AB is about management, not ideology: #ableg",clean,tweet_eval_irony
So that was the inception episode. Down to the tangerine/ spinning top. Subtle.,sarcasm,tweet_eval_irony
@user what happens if I RT ?,clean,tweet_eval_irony
"Wassup buddy....hows everything. ..will look for you ""@EduMkareThaDj: @user boss kupotea nayo..Acha hizo #notcool bro """,clean,tweet_eval_irony
As if i need more water in my pasture.,sarcasm,tweet_eval_irony
@user SHE SHOWED YOU!,sarcasm,tweet_eval_irony
"@user  but Russell is a good christian fella, he wouldn't do that.",sarcasm,tweet_eval_irony
NYPD blog:  Don't you feel safe and protected?  #ICantBreathe,sarcasm,tweet_eval_irony
How do I make more money now in my business? Loral Langemeire's best seller The Millionaire Maker. Get your copy,clean,tweet_eval_irony
@user And when you overpay for that talent you get stuck w/ that talent. Which perpetuates the losing cycle the Cubs are in,clean,tweet_eval_irony
is too complex a word for him to understand @user @user @user,clean,tweet_eval_irony
"@user @user .@SLMPD has warned @user about Bassem.Heck, they might already know him! #Ferguson #NYC",clean,tweet_eval_irony
"The worst is when they consider things like ""conservative tribune"" as a credible source of information. Totally not bias.",sarcasm,tweet_eval_irony
Not even 8am and I can already see this is going to be a wonderful day  #needmorecoffee,sarcasm,tweet_eval_irony
Home finally! What a way to start the christmas break!!! 👍👌,clean,tweet_eval_irony
I got to meet a real CSI tonight #cool but the little jerks who broke into his office at 2am  cool😡,clean,tweet_eval_irony
"#Video on #Jesus and #Bulldogs which is #deep and #meaningful|cough, |#dog #dogs #bulldog #religion #vlog|http://t.co/HoUeTiFR2N",sarcasm,tweet_eval_irony
Cooper's been busy today,sarcasm,tweet_eval_irony
I love waking up with migraines  😭,sarcasm,tweet_eval_irony
Getting some night heli shots of @user for @user @user @user #nh #skiing...,clean,tweet_eval_irony
@user It's really difficult not to bark back at my pms-ing daughter. When bae tweets about you <,clean,tweet_eval_irony
"@user very clever jack! Changed the word ""big"" to ""no"",go to bed feeling like you've made a difference to society #youareagenius",sarcasm,tweet_eval_irony
I love when half the group is really committed and the other half just doesn't give a crap! #perfection,sarcasm,tweet_eval_irony
This guy who started jack hammering at 6 this morning right outside my window can stop anytime now!! #sleepingbeauty,sarcasm,tweet_eval_irony
Had no sleep and have got school now  happy😡,clean,tweet_eval_irony
@user @user @user you talk about biased behavior. go read some of the paid articles about paycoin.,sarcasm,tweet_eval_irony
Everone is supporting Fawad alam :D|No fawad no cricket :D :v|#Supportfawad |#Usman,sarcasm,tweet_eval_irony
"says women & blacks are a different ""species"" @user @user @user @user @user",clean,tweet_eval_irony
@user I see what you did there,clean,tweet_eval_irony
@user @user @user @user yeah they look like plastic :/,clean,tweet_eval_irony
@user yay!!!! It works  #HateWhenThingsDontWorkRight,sarcasm,tweet_eval_irony
"This has nothing to do with anything at all, but I hate the word ""fleek"". It sounds like something I'd name my Neopet.",clean,tweet_eval_irony
"@user I bet you're gonna be outside today, its soooo warm, T-shirt and shorts weather 😳😏  #Funny",sarcasm,tweet_eval_irony
"@user @user let's face it, at the mo there's delays on any day ending in a y! #valueformoneynot",sarcasm,tweet_eval_irony
That's nice.,sarcasm,tweet_eval_irony
2 1/2 hour nap then up for a ct scan at the hospital. perfect timing.,sarcasm,tweet_eval_irony
I can be mad at you for a matter of 15 min then I can't stand not talking to you.,clean,tweet_eval_irony
Shoutout to my mom for being hella supportive of me,sarcasm,tweet_eval_irony
"By @user ""🔥🔥🔥@dipmag Gears up to release its next issue🔜 'Wifey Series' with #covermodels...",clean,tweet_eval_irony
@user Stay faithful or stay single,clean,tweet_eval_irony
@user will tweet you when I've got it back up and running.,clean,tweet_eval_irony
Congratulations @user - so well deserved. I hope you enjoy the  of this notification from Twitter,sarcasm,tweet_eval_irony
Currently a bus wanker. I hate people 😕 #stinks #gobonastick #dickheads,clean,tweet_eval_irony
"The worst part about it is the crosswalk is a memorial to a kid who was killed by a nigga just like HIM, who didn't stop.",sarcasm,tweet_eval_irony
"I THOUGHT WHAT WE HAD WAS REAL, HOW COULD YOU BE FINE? COZ I'M NOT FINE AT ALL Oh wait. Fixed the caps lock ^.^  #LaughNow .o.",sarcasm,tweet_eval_irony
@user y r women considered inferior2men by society even wen in most of d families 2day men need women4decision making!  :D,sarcasm,tweet_eval_irony
"99 % of Maldives is water. Yet, we're experiencing a water shortage.",sarcasm,tweet_eval_irony
@user I just did it. What's the prize?,clean,tweet_eval_irony
"Religion is unfounded, else, Allah would have saved the kids. . @user @user #PeshawarAttack #PakSchoolSiege",sarcasm,tweet_eval_irony
"I need to get up, but Sasha is way too cute!",clean,tweet_eval_irony
J Cole has a song about being a Virgin and then not being a virgin. #musicalgenius #innovation,sarcasm,tweet_eval_irony
The power went out in Delano. #blackout in some parts.☺🎉 Still #HappyNewYear everyone. #besafe #goodnight,clean,tweet_eval_irony
"Band playing ""Two Tickets to Paradise"" in parking lot at Redskins game.  #Redskins",sarcasm,tweet_eval_irony
@user I guess I'm the one who supposed to say that.,clean,tweet_eval_irony
Yeah this is so cool just fucking woke up,sarcasm,tweet_eval_irony
Well on a positive note if I can stay awake for another hour I can go get my blood work done! #positivenote fun stuff,sarcasm,tweet_eval_irony
Original Content is hard to come by. -Anonymous #writingtips  #quoteoftheday,sarcasm,tweet_eval_irony
@user so helpful,sarcasm,tweet_eval_irony
i think BurgerKing is working with the SJWs. my fries are as salty as SJWs about @user winning an award,clean,tweet_eval_irony
Why must I pay more for car insurance when I don't have to? Don't get ripped off - trust GoSkippy,clean,tweet_eval_irony
Archive pick: Who Makes You Laugh When They're Off Sick? #mehblog #littlemeh #doctor,clean,tweet_eval_irony
"O_o ummm...so, like?? ||RT""@Redskins: From our family to yours, have a safe and #HappyThanksgiving",clean,tweet_eval_irony
Officer #Jenny is  a single www.MonsterMMORPG. com #entity. cestas follow @user #dancing,clean,tweet_eval_irony
NEW  CURTAIN U.S. #Christians like @user travel to #Russia to torment #LGBT who are seeking asylum here,sarcasm,tweet_eval_irony
"If I could kidnap my friend's new puppy Navi, I would do it in a heartbeat.",clean,tweet_eval_irony
@user well the pain isn't makin me feel sick anymore so👍be all better for the big fella 🎅🎁,clean,tweet_eval_irony
You are so cool!,sarcasm,tweet_eval_irony
And then there was none. Goodbye beard (of sorts) #MensFashion,sarcasm,tweet_eval_irony
@user lol of course it's the best!!,sarcasm,tweet_eval_irony
Suppose I best move my arse to the #gym. Anything to put off wrapping presents 😕🎁 #christmas #chore,clean,tweet_eval_irony
@user @user Really?! Unbelievable! U mean he was a Thug & Criminal?,sarcasm,tweet_eval_irony
"@user Just what the Bears need... A sense of urgency at QB position, using top pick at QB position",sarcasm,tweet_eval_irony
For some reason I feel the classiest when I'm wearing $3 fake pearl necklaces. ? Lol,sarcasm,tweet_eval_irony
What a great start to my morning  #smh,sarcasm,tweet_eval_irony
Life requires one to be strong at different times. I wear my red briefs over my pants. U just need a lil lust to see 'em. #TooMuch,sarcasm,tweet_eval_irony
Uhhh can't sleep someone like n I'll text u my phones dry ass fuck fr #am  #a #boring#person,clean,tweet_eval_irony
Vacations...re:Imagined...re:Engineered...re:Born @user soon. Signup to gain access to our beta.,clean,tweet_eval_irony
Can always #countonmother to impart #wordsofkindness. Especially on a special day! !!,sarcasm,tweet_eval_irony
People are loving this Funk. Let's keep the Tweet going on.,clean,tweet_eval_irony
I don't have to respect your beliefs.||I only have to respect your RIGHT to have them. ||#atheist #atheism,clean,tweet_eval_irony
Women getting hit on by married managers at @user cracks me up  #Hypocrites #practicewhatyoupreach,sarcasm,tweet_eval_irony
@user no but i followed you and i saw you posted that so i thot i might add on.....sorry,clean,tweet_eval_irony
@user I dont know what it is but I'm in love your products Christmas heaven! #love #skincare #beauty 👍💚🛀.,clean,tweet_eval_irony
"@user @user @user For having union representation for decades, teachers' pay still sucks and is shorted by dues.",sarcasm,tweet_eval_irony
#NBA players #NY support protests of #police killings/sure #money donations for #college WB coming,sarcasm,tweet_eval_irony
A new year about to start|So many people came so many went|But always wat's gone is better.,clean,tweet_eval_irony
"Obama's $1,176,120.90 in Taxpayer Funded Costs to Attend Political Fundraisers in Los Angeles, San Francisco",sarcasm,tweet_eval_irony
Can't wait to work with the dream team again today!! #delilyfe  🙈,sarcasm,tweet_eval_irony
!!! RT @user Of all the places to get stuck in a traffic jam,sarcasm,tweet_eval_irony
@user THX4FLW! FLWtheMUSIC @user @user WE R #ElektrikBLOOM #ElektrikFANTASY #iwant2DRIFT #Elev8TheUnderground!,clean,tweet_eval_irony
#40 #Corner #Cute #Day #Expensive #diy #crafts|Please RT:,clean,tweet_eval_irony
#notcies #eu EU backs 328 top early-career researchers with 485 million,clean,tweet_eval_irony
@user I think it's a safe bet it won't fit the crime.,clean,tweet_eval_irony
@user oh haha no they ain't 😂😂 you ain't even seen em,clean,tweet_eval_irony
Last day in #Riga! #self #finnishgirl #businesswoman  @ PK Riga Hotel,clean,tweet_eval_irony
480 W crawling at 7:30 am. Great start to Thursday. #CLEtraffic #cleveland #traffic,clean,tweet_eval_irony
@user @user patio tumbler goodness #Mac12days,clean,tweet_eval_irony
"Workaholics: if you're sick, don't let that stop you from bringing your germs into the office. We all appreciate your commitment.",sarcasm,tweet_eval_irony
They have  #been seen www.MonsterMMORPG. com since. gist by #MonsterMMORPG #darumaka,clean,tweet_eval_irony
What else would you do on friday? |#TGIF  #8crap,sarcasm,tweet_eval_irony
The rain has made extra extra lazy😅,clean,tweet_eval_irony
RT @user RumourIsImADad's accent...,clean,tweet_eval_irony
"@user oh joy, now i get to have even more of them in my living room!  #putyourtoysaway #badboyfriend",sarcasm,tweet_eval_irony
Flight diverted over boiling water incident,clean,tweet_eval_irony
i'm really stoked about going abroad in the fall. and well next week but that's for completely different reasons. #imissmyboyfriend,clean,tweet_eval_irony
@user why would you do this... @user #superman  #childagain,sarcasm,tweet_eval_irony
@user @user @user Well done. You have more Twitter followers than me. You have succeeded in life,sarcasm,tweet_eval_irony
When you have Challah French Toast on Christmas,sarcasm,tweet_eval_irony
7:52am (too damn early) in South Carolina.. What a shitty state to  be proud of,clean,tweet_eval_irony
@user @user the upper deck definitely seemed like Philly South.,clean,tweet_eval_irony
"@user Technically, we aint muzlamics until we believe in a guy lost in a cellar as our saviour. ||#TrueStoryFam",sarcasm,tweet_eval_irony
Women do some crazy ass shit just to be with a guy and the least they can do for her is break her heart!| all but some.,clean,tweet_eval_irony
"@user @user Wasn't that full in the nosebleeds where I was sitting, but it was fun! Crowd reacting to JoePa is my fav memory.",clean,tweet_eval_irony
@user Frisky at 2am? That's nothing new.,clean,tweet_eval_irony
@user When are you buggering off out of the country,clean,tweet_eval_irony
Gotta go back to work tonight,clean,tweet_eval_irony
@user @user I have no idea why Brad would be in the doghouse...,clean,tweet_eval_irony
I guess we're getting timed on who we can spend time with.,clean,tweet_eval_irony
": When some police officers pursue ""daring"" villains the way abusers pursue frightened prey. #Police_officer=#Abuser #Villain=#Prey",sarcasm,tweet_eval_irony
@user hahaha such a 1% town,clean,tweet_eval_irony
Thanks @user for nothing. All my family were flying with you from KL to attend my wedding. #everyonecanfly  #AdelaideRouteCancelled,sarcasm,tweet_eval_irony
Easiest final of my life. So glad I studied 11 hours for it,sarcasm,tweet_eval_irony
